"";"Harry Potter i Czara Ognia";"Harry Potter i Insygnia Smierci";"Harry Potter i Kamien Filozoficzny";"Harry Potter i Komnata Tajemnic";"Harry Potter i Ksiaze Polkrwi";"Harry Potter i Przeklete Dziecko";"Harry Potter i Wiezien Azkabanu";"Harry Potter i Zakon Feniksa";"Opowiesci z Narni. Kon i jego chlopiec";"Opowiesci z Narni. Ksiaze Kaspian";"Opowiesci z Narni. Lew, czarownica i stara szafa";"Opowiesci z Narni. Ostatnia bitwa";"Opowiesci z Narni. Podroz Wedrowca do Switu";"Opowiesci z Narni. Siostrzeniec Czarodzieja";"Opowiesci z Narni. Srebrne krzeslo";"Zmierzch.Ksiezyc w Nowiu";"Zmierzch.Przed Switem";"Zmierzch.Zacmienie";"Zmierzch.Zmierzch"
"wyja<9c>nia<e6>";0,0029103342889787;0;0;0;0,00367100444309587;0;0,00163195781425165;0,00372444571718349;0;0,0017842972239511;0;0;0;0;0;0,00384056584924349;0;0;0
"wyja<9c>nienie";0,00227366294255764;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"wyjawia<e6>";0;0;0;0,0032159191894758;0;0,001655322174848;0,00220601326147555;0;0;0,00241193939210685;0;0;0;0;0;0;0;0;0
"wyjazd";0,000674133503169837;0,0013997088797647;0;0,00275536397504467;0;0,00141826172205907;0,00378017550256373;0;0;0;0;0;0;0;0;0;0;0;0
"wyje<9c><e6>";0,00113683147127882;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"wyje<bf>d<bf>a<e6>";0;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"wyjecha<e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"wykona<e6>";0,00157362794080755;0;0;0;0;0,001655322174848;0,00220601326147555;0;0;0;0;0;0,00530171583359336;0;0;0;0;0;0
"wykorzysta<e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"wyl<b9>dowa<e6>";0,00113683147127882;0;0;0;0;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"wymyka<e6>";0;0;0;0;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0;0;0,0114290343893666;0,0102817181958395
"wynik";0,00279625307601235;0;0;0,00380967812978888;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wynika<e6>";0,00157362794080755;0,00163366825104912;0;0;0;0,003310644349696;0,0044120265229511;0;0;0;0;0;0;0;0;0;0;0;0
"wypada";0,00227366294255764;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wypada<e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"wypadek";0;0,0019352943406413;0,00531529942659167;0;0;0;0;0;0;0;0;0,0403479547382186;0;0;0;0;0;0;0
"wypi<e6>";0,000932084358670784;0;0;0;0;0,00196094625384568;0;0;0;0;0;0;0,00628057786019441;0;0;0;0;0;0
"wypowiada<e6>";0,00058206685779574;0,00120855015459479;0;0;0;0,00122456922880886;0,00163195781425165;0;0;0;0;0;0,00392208729415667;0;0,0128912016490111;0;0;0;0
"wyprawa";0,000674133503169837;0,00279941775952939;0;0;0,00212582717279936;0;0,00189008775128187;0;0;0;0;0;0,00908490291771803;0;0;0;0;0;0
"wyra<bf>a<e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0,00613395186674898;0;0;0;0;0;0;0;0
"wyrasta<e6>";0;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0,0484765300513968;0;0;0;0;0
"wyrok";0;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0,00792177442303314;0;0
"wyrusza<e6>";0,00372833743468313;0,0038705886812826;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00615003467141439;0;0;0
"wyruszy<e6>";0,00157362794080755;0;0;0;0;0;0,0044120265229511;0;0;0,00241193939210685;0;0;0,00530171583359336;0;0;0;0;0;0
"wyrwa<e6>";0;0;0,0032414446241952;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"wyrzuca<e6>";0;0;0;0,00464653435399655;0;0;0;0,00727419375911217;0;0;0;0;0;0;0;0;0;0;0
"wyrzuci<e6>";0,000932084358670784;0;0;0,00380967812978888;0;0;0;0,00596408737451832;0;0;0;0;0;0;0;0;0;0;0
"wys<b3>a<e6>";0;0;0;0;0,00293925498092983;0;0;0;0;0,00571451719468332;0,00251460341144705;0;0;0;0;0;0;0;0
"wyskakiwa<e6>";0;0,0019352943406413;0;0;0;0,00196094625384568;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0
"wysoki";0,00341049441383646;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0251777326623534;0;0;0;0
"wyspa";0;0;0;0;0;0;0;0;0;0,0114290343893666;0;0;0,0502446228815553;0;0;0;0,00649503661639617;0;0
"wystarczy<e6>";0;0;0,00648288924839039;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"wysy<b3>a<e6>";0,00393406985201888;0,00326733650209823;0;0;0;0;0;0,00503455210177735;0;0;0,00424537774021452;0;0;0;0;0;0;0;0
"wysysa<e6>";0;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"wywala<e6>";0;0;0;0;0,00358490895523575;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"wywiad";0,00227366294255764;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"wywo<b3>ywa<e6>";0;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0,00792177442303314;0;0
"wyznawa<e6>";0;0,00163366825104912;0;0;0;0,001655322174848;0;0;0;0;0,00212268887010726;0;0;0;0;0,00519151850679812;0;0;0
"wyzwoli<e6>";0;0;0;0;0;0;0;0;0;0;0;0,0492110229309634;0,0076602063996311;0;0;0;0;0;0
"wzi<b9><e6>";0,00157362794080755;0;0,00224344063217923;0,0064318383789516;0;0;0;0;0;0;0;0;0,00530171583359336;0;0;0;0;0;0
"wznosi<e6>";0,00113683147127882;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wzywa<e6>";0,000786813970403775;0,00326733650209823;0;0;0;0;0,00220601326147555;0;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"z<b3>ama<e6>";0;0,00163366825104912;0,00224344063217923;0;0,00248115619585385;0;0;0;0;0;0;0;0;0;0;0;0,00548275003278923;0;0
"z<b3>apa<e6>";0;0,00279941775952939;0,00768862043335818;0;0;0,00141826172205907;0,00189008775128187;0;0;0;0,00181869633480285;0;0;0;0;0;0;0;0
"z<b3>e";0,00227366294255764;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"z<b3>ego";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"z<b3>o<9c>ci<e6>";0;0;0;0;0;0,00239169919988482;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"z<b3>o<bf>y<e6>";0;0;0;0;0,00358490895523575;0;0,00637473506073324;0;0;0;0;0;0;0;0;0;0;0;0
"z<b3>oto";0;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"z<b3>oty";0,00404480101901902;0,00279941775952939;0;0;0;0;0,00189008775128187;0;0;0,0020665229812835;0;0;0,00908490291771803;0;0;0;0;0;0
"z<b3>y";0;0;0;0,00178530402495506;0,00137740343647195;0;0;0,00139745522222126;0;0,00133897801871629;0,00117840180684002;0;0,00294322526755563;0,0186257837827401;0,0193477133867223;0;0;0;0
"za<b3>o<bf>y<e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"zaatakowa<e6>";0;0;0;0,00412180998965946;0;0;0,0014137120622041;0,00161318319304141;0;0;0,00136031406174314;0;0;0;0,011167229390589;0,00665391497175973;0,00351359168630727;0;0
"zab<f3>jstwo";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zabawa";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,00306697593337449;0;0;0;0;0;0;0;0
"zabi<e6>";0,000972348006884378;0,00269185877487274;0,00277245334897073;0;0,00306622324025239;0,00204565409106677;0,0018174669647816;0;0;0,00397424643157177;0,00349763708614249;0;0;0;0;0,00641570035951194;0,0022585351672103;0;0
"zabiera<e6>";0,00259292801835834;0,00269185877487274;0,000924151116323576;0,00132474881052392;0;0,000681884697022256;0,0018174669647816;0,00207390687246635;0;0,000993561607892943;0,00174881854307124;0;0;0;0;0;0,0022585351672103;0;0
"zabija<e6>";0;0,00314078326610316;0;0;0;0,00212160911838878;0;0;0;0,00463703623836689;0,00408094218522941;0;0;0;0,011167229390589;0,00332695748587986;0;0;0,00556205633739761
"zabita";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"zabra<e6>";0,00252112809133003;0,00314078326610316;0,00287539439398399;0;0;0,00106080455919439;0;0;0;0,0015456787461223;0,00136031406174314;0;0;0;0;0;0,00351359168630727;0;0
"zachowanie";0,000436796469528731;0,000906924065002606;0;0;0;0,00183789029962236;0;0,00279491044444252;0;0,00133897801871629;0,00117840180684002;0;0,00294322526755563;0;0;0,00288204968462722;0;0;0
"zachowywa<e6>";0;0,0019352943406413;0,00265764971329584;0;0;0;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0
"zachwyci<e6>";0;0;0;0;0;0;0;0,00298204368725916;0;0;0,00502920682289411;0;0,00628057786019441;0;0;0;0;0;0
"zaci<b9>ga<e6>";0,00113683147127882;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"zacz<b9><e6>";0,00151267685479802;0;0,00575078878796799;0;0,00159003597283221;0,00424321823677756;0;0,00161318319304141;0;0;0,00136031406174314;0;0,00339757686647637;0;0;0;0;0;0
"zaczyna<e6>";0,00356527602524272;0,000672964693718185;0,000924151116323576;0;0,00613244648050479;0,00272753878808902;0,0018174669647816;0,00103695343623317;0;0,000993561607892943;0;0;0;0;0;0;0;0,0119227392947153;0,00357528733033291
"zada<e6>";0;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"zadanie";0,00814893600914036;0;0;0;0,00183550222154794;0,017143969203324;0;0,00186222285859175;0;0;0;0;0,00392208729415667;0;0,0128912016490111;0;0;0;0
"zadawa<e6>";0,000932084358670784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0,0102817181958395
"zadowolony";0;0,00236041243709563;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"zagadka";0,00372833743468313;0;0,00265764971329584;0;0;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"zagin<b9><e6>";0;0,00236041243709563;0;0;0;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"zaginiony";0;0;0;0;0;0;0;0;0,0457454579358251;0;0;0;0;0;0,0251777326623534;0;0;0;0
"zagra<e6>";0;0;0,0032414446241952;0;0,00716981791047149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zagrozi<e6>";0,000932084358670784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0123000693428288;0;0;0,0102817181958395
"zaistnia<b3>y";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"zaj<b9><e6>";0;0;0,0032414446241952;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"zaj<ea>cie";0,00341049441383646;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"zajmowa<e6>";0,0031472558816151;0;0,00224344063217923;0;0;0;0;0,00251727605088867;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"zak<b3>ada<e6>";0;0;0;0,00464653435399655;0;0;0,00956210259109986;0;0;0;0;0;0;0;0;0;0;0;0
"zakapturzy<e6>";0,00454732588511528;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zakaza<e6>";0,00100845123653201;0,00209385551073544;0,00575078878796799;0,00206090499482973;0;0,00212160911838878;0,0014137120622041;0,00322636638608283;0;0;0;0;0;0;0;0;0;0;0
"zakl<ea>cie";0,00648232004589586;0,00605668224346367;0,000924151116323576;0,00397424643157177;0,00102207441341746;0,00409130818213353;0,0018174669647816;0,00207390687246635;0;0;0,000874409271535621;0;0,00655188267846384;0;0;0;0;0;0
"zako<f1>czenie";0,00454732588511528;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zako<f1>czy<e6>";0;0;0;0;0;0;0;0;0;0,00285725859734166;0,00251460341144705;0;0,00628057786019441;0;0;0;0;0;0
"zakochiwa<e6>";0;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"zakon";0;0,0058058830219239;0;0;0,00293925498092983;0;0;0,017892262123555;0;0;0;0;0;0;0;0;0;0;0
"zamek";0,00352957932786205;0,00209385551073544;0,00287539439398399;0;0,00159003597283221;0;0,00565484824881641;0;0;0,00618271498448919;0,0108825124939451;0;0;0;0;0;0;0;0
"zamiar";0,00157362794080755;0;0;0,0032159191894758;0;0;0;0;0;0;0,00212268887010726;0;0;0;0;0;0,00548275003278923;0;0
"zamiast";0;0,00163366825104912;0;0,0032159191894758;0;0;0;0;0;0;0,00424537774021452;0;0;0;0;0,00519151850679812;0;0;0
"zamieni<e6>";0,000504225618266007;0,00104692775536772;0;0,00206090499482973;0;0;0;0;0;0,0015456787461223;0,00544125624697255;0;0,00679515373295274;0;0;0;0,00351359168630727;0;0
"zamienia<e6>";0,000674133503169837;0,00279941775952939;0;0;0;0;0,00189008775128187;0;0;0;0,00545608900440856;0;0,00454245145885902;0;0;0;0;0;0
"zamierza<e6>";0,000932084358670784;0;0;0;0,00293925498092983;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"zamieszka<e6>";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"zamkn<b9><e6>";0,00236044191121133;0;0;0;0;0,001655322174848;0,0044120265229511;0;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"zamordowa<e6>";0,00227366294255764;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"zamyka<e6>";0;0;0;0,0032159191894758;0;0;0,00220601326147555;0,00251727605088867;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"zanim";0;0;0;0;0;0,00239169919988482;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"zapada<e6>";0,00113683147127882;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"zapewnia<e6>";0,00227366294255764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"zaplanowa<e6>";0;0,00236041243709563;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"zapomnie<e6>";0;0,00236041243709563;0;0,00464653435399655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zapowiada<e6>";0;0,00236041243709563;0;0;0;0;0;0;0;0;0,00613395186674898;0;0;0;0;0;0;0;0
"zaprasza<e6>";0,00134826700633967;0,0013997088797647;0;0;0,00212582717279936;0;0,00189008775128187;0;0;0;0,00181869633480285;0;0;0;0;0;0;0;0
"zaprosi<e6>";0,00279625307601235;0;0;0;0,00587850996185967;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"zaprowadza<e6>";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zaprowadzi<e6>";0,00279625307601235;0;0;0;0;0,00196094625384568;0;0;0;0;0;0,0403479547382186;0;0;0;0;0;0;0
"zaprzecza<e6>";0,000932084358670784;0;0;0;0;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0,0102817181958395
"zaprzyja<9f>nia<e6>";0;0;0,0032414446241952;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"zaraz";0,00227366294255764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0158435488460663;0;0
"zarzuca<e6>";0,000932084358670784;0;0;0,00380967812978888;0;0;0;0;0;0,00571451719468332;0;0;0;0;0;0;0;0;0
"zaskoczy<e6>";0,000932084358670784;0,0019352943406413;0;0,00380967812978888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zastanawia<e6>";0,00151267685479802;0,00104692775536772;0,00575078878796799;0,00206090499482973;0;0,00106080455919439;0,0014137120622041;0,00161318319304141;0;0;0;0;0;0;0;0;0;0;0
"zastawa<e6>";0,00550769779282643;0;0;0,00964775756842741;0;0;0,00220601326147555;0;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"zatrzyma<e6>";0;0,0019352943406413;0,00265764971329584;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"zauwa<bf>a<e6>";0,00131038940858619;0,00181384813000521;0,00249087328032652;0;0;0,000918945149811182;0,00122465899258448;0;0;0,00133897801871629;0,00117840180684002;0;0;0;0;0,00288204968462722;0;0;0
"zauwa<bf>y<e6>";0,00113683147127882;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"zawiesza<e6>";0;0;0;0,00464653435399655;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"zawodnik";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zawsze";0,00058206685779574;0;0;0;0;0,00122456922880886;0,00163195781425165;0;0;0,00356859444790221;0,00314063269635964;0,0251964395867035;0;0;0;0;0;0;0
"zbada<e6>";0,00113683147127882;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"zbiera<e6>";0,00157362794080755;0;0;0;0;0;0;0,00251727605088867;0;0,00723581817632055;0,00424537774021452;0;0;0;0;0;0;0;0
"zbli<bf>a<e6>";0,00188659872593852;0,00078343205814046;0,00107585081038051;0,00154220674106048;0,00237969649448405;0;0,00211580473405549;0,00120716966629482;0;0,00115665505579536;0;0;0;0;0;0,00248961319168885;0;0;0
"zbyt";0;0;0;0;0;0;0;0;0;0,00285725859734166;0,00251460341144705;0;0,00628057786019441;0;0;0;0;0;0
"zbytni";0;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"zd<b9><bf>y<e6>";0;0;0;0,00380967812978888;0;0,00196094625384568;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0
"zdanie";0;0,00241710030918958;0;0;0,00183550222154794;0,00244913845761772;0,0032639156285033;0;0;0;0,00157031634817982;0;0;0;0;0;0,00405601222615227;0;0
"zdarzenie";0,000786813970403775;0;0;0;0,00248115619585385;0,001655322174848;0;0;0;0;0;0;0;0;0;0,00519151850679812;0;0;0
"zdawa<e6>";0,00269653401267935;0;0;0;0,00212582717279936;0;0,00378017550256373;0;0;0;0;0;0,00454245145885902;0;0;0;0;0,008266091925134;0
"zdenerwowa<e6>";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"zdj<b9><e6>";0;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0,0076602063996311;0;0;0;0;0;0
"zdo<b3>a<e6>";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0251777326623534;0;0,00792177442303314;0;0
"zdoby<e6>";0,00134826700633967;0,00419912663929409;0,00768862043335818;0;0;0,00141826172205907;0;0,00215677426490059;0;0;0;0;0;0;0;0;0;0;0
"zdobywa<e6>";0;0;0,00265764971329584;0,00380967812978888;0,00587850996185967;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zdolno<9c><e6>";0;0;0;0,00464653435399655;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"zdrada";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,00920092780012347;0;0;0;0;0;0;0;0
"zdradzi<e6>";0;0;0;0;0;0;0,00318736753036662;0;0;0;0,00613395186674898;0;0;0;0;0;0;0;0
"zdrowy";0,000932084358670784;0;0;0;0;0;0,00261331208314272;0;0;0;0,00251460341144705;0;0;0;0;0;0;0;0
"zdziwi<e6>";0,00113683147127882;0;0;0;0;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"zebra<e6>";0;0;0;0;0;0,00239169919988482;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"zemdle<e6>";0;0;0;0;0;0,00239169919988482;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"zemrze<e6>";0;0;0;0;0,00358490895523575;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"zemsta";0;0;0;0;0;0;0,00220601326147555;0;0;0,00241193939210685;0,00212268887010726;0;0;0;0;0,00519151850679812;0;0;0
"zewn<b9>trz";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125402606696664
"zeznanie";0;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"zgadza<e6>";0,00151267685479802;0,00314078326610316;0;0;0,00477010791849663;0,00106080455919439;0;0;0;0,0030913574922446;0;0;0;0;0;0;0,00351359168630727;0,00618271498448919;0
"zgin<b9><e6>";0;0,00104692775536772;0,00287539439398399;0;0;0,00318241367758317;0;0;0;0,0030913574922446;0,00272062812348627;0,0218268574452421;0;0;0;0;0,00351359168630727;0;0
"zgoda";0,000674133503169837;0;0;0,00275536397504467;0;0,00141826172205907;0,00189008775128187;0;0;0;0,00181869633480285;0;0;0;0;0;0;0;0
"zgodny";0;0;0;0;0;0;0;0;0;0,0048238787842137;0,00212268887010726;0;0;0;0;0,00519151850679812;0,00548275003278923;0;0
"zgodzi<e6>";0;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0,00750098732896902;0;0;0
"zgredka";0,00157362794080755;0,00490100475314735;0;0,0192955151368548;0,00496231239170769;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zgromadzi<e6>";0,00113683147127882;0;0;0;0;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"zgubi<e6>";0,00113683147127882;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"zielarstwo";0;0;0,0032414446241952;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ziemia";0,00269653401267935;0;0;0;0;0;0,00189008775128187;0;0;0,0020665229812835;0;0,029181809372064;0;0,0574925199569022;0;0;0;0;0
"zimny";0;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"zjada<e6>";0;0;0;0;0,00358490895523575;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"zjawi<e6>";0,000786813970403775;0,00163366825104912;0;0;0;0;0;0;0;0,00241193939210685;0,00424537774021452;0;0;0;0;0;0;0;0
"zjawia<e6>";0,00337066751584918;0,00279941775952939;0;0,00551072795008934;0;0;0,00378017550256373;0;0;0;0,00363739266960571;0;0;0;0;0;0;0;0
"zje<9c><e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0,00613395186674898;0;0;0;0;0;0;0;0
"zleca<e6>";0;0;0;0;0,00358490895523575;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"zmar<b3>y";0;0,0019352943406413;0;0;0;0;0;0,00298204368725916;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"zmiana";0;0;0;0;0;0,004965966524544;0,00220601326147555;0,00251727605088867;0;0;0;0;0;0;0;0,00519151850679812;0;0;0
"zmieni<e6>";0;0;0;0;0,00293925498092983;0,00392189250769135;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"zmienia<e6>";0,00174620057338722;0,00483420061837915;0;0;0;0;0;0;0;0,0017842972239511;0,00157031634817982;0;0;0;0;0;0,00811202445230453;0;0,00642071433483563
"zmieniacz";0;0;0;0;0;0,0334837887983875;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"zmierza<e6>";0;0,00236041243709563;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"zmierzch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015001974657938;0;0;0,0125402606696664
"zmodyfikowa<e6>";0;0,00236041243709563;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zmusi<e6>";0;0;0,00224344063217923;0,0032159191894758;0,00248115619585385;0;0;0;0;0;0;0;0;0;0;0;0,00548275003278923;0;0
"zmusza<e6>";0,000932084358670784;0;0;0;0;0,00196094625384568;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0
"zn<ea>ca<e6>";0,00113683147127882;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"zn<f3>w";0,00202240050950951;0;0;0;0;0,00141826172205907;0;0,00215677426490059;0;0;0;0;0,00454245145885902;0;0;0;0;0,008266091925134;0
"zna<e6>";0,00058206685779574;0,00241710030918958;0;0;0,00183550222154794;0,00122456922880886;0;0;0;0,0017842972239511;0;0;0;0;0;0,00384056584924349;0;0;0
"znajdywa<e6>";0,00232049356920696;0,00337264177983794;0,0013232834585278;0,00189689560149479;0,00292699784866415;0,0024409610188602;0,00260241418144231;0;0;0,00142267170112109;0,000626029284912587;0,0100449244351883;0,00156359672811894;0;0;0,00153109702707258;0;0;0
"znajomo<9c><e6>";0;0;0;0;0,00358490895523575;0,00478339839976964;0;0;0;0;0;0;0;0;0;0;0;0;0
"znajomy";0,000786813970403775;0;0;0;0,00248115619585385;0;0;0;0;0;0;0;0;0;0;0;0,00548275003278923;0;0,00867925680866249
"znak";0,00652459051069549;0,0077411773625652;0;0;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"znale<9f><e6>";0,00264123821631393;0,00078343205814046;0,00215170162076102;0,00308441348212095;0;0,00317526513107886;0,00211580473405549;0;0;0,00115665505579536;0,00101794382625238;0;0,00508491750943997;0;0;0;0;0;0
"znany";0;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"znicz";0,000674133503169837;0,00279941775952939;0,00192215510833954;0,00275536397504467;0;0;0,00189008775128187;0;0;0;0;0;0;0;0;0;0;0;0
"znie<9c><e6>";0;0;0,00648288924839039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"znika<e6>";0,00058206685779574;0,00120855015459479;0;0;0;0;0;0,00372444571718349;0;0,0017842972239511;0,00471094904453946;0;0;0;0;0;0,00405601222615227;0;0
"znikn<b9><e6>";0;0;0,00331929144255974;0,00475812593053628;0;0;0,00163195781425165;0;0;0,0017842972239511;0,00314063269635964;0;0;0;0;0;0,00405601222615227;0;0
"zniszcze<e6>";0;0,0019352943406413;0;0,00380967812978888;0;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"zniszczony";0;0;0;0;0;0,00196094625384568;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0,0114290343893666;0
"zniszczy<e6>";0,000932084358670784;0,0058058830219239;0;0;0;0,00588283876153703;0;0;0;0;0;0;0;0;0;0;0;0;0
